"GSP Group ID","Market Participant ID","Market Participant Role Code","Effective From Settlement Date (MPR)","BM Unit ID","Effective From Settlement Date (BMUIGG)","Effective To Settlement Date (BMUIGG)","Default BM Unit Flag"
"_M","LIME","X","14/02/2018","2__MLIME000","14/02/2018","","T"
"_M","LOND","X","01/04/1996","2__MLOND000","07/09/2000","","T"
"_M","LOND","X","01/04/1996","C__MLOND005","14/11/2018","","F"
"_M","LOND","X","01/04/1996","C__MLOND039","21/05/2025","","F"
"_M","LOND","X","01/04/1996","C__MLOND041","21/05/2025","","F"
"_M","LORM","X","14/05/2014","2__MLORM000","14/05/2014","","T"
"_M","LUME","X","18/11/2009","2__MLUME000","18/11/2009","","T"
"_M","LUMO","X","19/07/2017","2__MLUMO000","19/07/2017","22/11/2023","T"
"_M","LVDR","X","16/03/2016","2__MLVDR000","16/03/2016","17/07/2024","T"
"_M","MAEL","X","19/08/2009","2__MMAEL000","19/08/2009","","T"
"_M","MAET","X","15/10/2014","2__MMAET000","15/10/2014","","T"
"_M","MAGN","X","15/06/2011","2__MMAGN000","15/06/2011","20/03/2024","T"
"_M","MAGN","X","15/06/2011","C__MMAGN005","14/11/2018","20/03/2024","F"
"_M","MAIN","X","15/11/2017","2__MMAIN000","15/11/2017","16/08/2023","T"
"_M","MANW","X","01/04/1996","2__MMANW000","21/11/2000","","T"
"_M","MARB","X","18/09/2013","2__MMARB000","18/09/2013","","T"
"_M","MARB","X","18/09/2013","2__MMARB001","19/08/2020","","F"
"_M","MARI","X","16/03/2016","2__MMARI000","16/03/2016","","T"
"_M","MARY","X","20/01/2021","2__MMARY000","20/01/2021","14/08/2023","T"
"_M","MASS","X","20/01/2021","2__MMASS000","20/01/2021","17/08/2022","T"
"_M","MATT","X","19/10/2016","2__MMATT000","19/10/2016","21/11/2019","T"
"_M","MICH","X","20/01/2021","2__MMICH000","20/01/2021","17/08/2022","T"
"_M","MIDE","X","01/04/1996","2__MMIDE000","07/09/2000","16/04/2025","T"
"_M","MINN","X","20/01/2021","2__MMINN000","20/01/2021","17/08/2022","T"
"_M","MINT","X","16/03/2016","2__MMINT000","16/03/2016","","T"
"_M","MISS","X","15/08/2018","2__MMISS000","15/08/2018","","T"
"_M","MONT","X","21/12/2016","2__MMONT000","21/12/2016","","T"
"_M","MRCY","X","17/06/2015","2__MMRCY000","17/06/2015","","T"
"_M","MRCY","X","17/06/2015","C__MMRCY005","14/11/2018","","F"
"_M","MRCY","X","17/06/2015","C__MMRCY039","21/05/2025","","F"
"_M","MRCY","X","17/06/2015","C__MMRCY041","21/05/2025","","F"
"_M","MSCG","X","01/04/2006","2__MMSCG000","01/04/2006","16/11/2016","T"
"_M","MTRL","X","18/11/2015","2__MMTRL000","18/11/2015","","T"
"_M","MTRL","X","18/11/2015","2__MMTRL001","16/06/2021","16/11/2022","F"
"_M","NATP","X","01/04/1996","2__MNATP000","07/09/2000","","T"
"_M","NATP","X","01/04/1996","C__MNATP005","14/11/2018","","F"
"_M","NATP","X","01/04/1996","C__MNATP039","21/05/2025","","F"
"_M","NATP","X","01/04/1996","C__MNATP041","21/05/2025","","F"
"_M","NCKL","X","17/06/2015","2__MNCKL000","17/06/2015","24/01/2024","T"
"_M","NEEB","X","01/04/1996","2__MNEEB000","01/09/2000","01/10/2021","T"
"_M","NELC","X","01/04/1996","2__MNELC000","27/09/2000","14/10/2015","T"
"_M","NEVA","X","11/04/2018","2__MNEVA000","11/04/2018","","T"
"_M","NEVA","X","11/04/2018","C__MNEVA039","21/05/2025","","F"
"_M","NEVA","X","11/04/2018","C__MNEVA041","21/05/2025","","F"
"_M","NEWP","X","16/11/2016","2__MNEWP000","16/11/2016","31/01/2022","T"
"_M","NEWP","X","16/11/2016","C__MNEWP005","14/11/2018","18/08/2021","F"
"_M","NORW","X","01/04/1996","2__MNORW000","25/09/2000","22/11/2023","T"
"_M","NUCE","X","01/04/1996","2__MNUCE000","01/09/2000","","T"
"_M","NXTS","X","22/05/2024","2__MNXTS000","22/05/2024","","T"
"_M","OBEL","X","19/03/2025","2__MOBEL000","19/03/2025","","T"
"_M","OBER","X","17/10/2012","2__MOBER000","17/10/2012","18/07/2019","T"
"_M","OFTM","X","22/06/2022","2__MOFTM000","22/06/2022","","T"
"_M","OGAS","X","25/07/2003","2__MOGAS000","25/07/2003","","T"
"_M","OHIO","X","20/01/2021","2__MOHIO000","20/01/2021","17/08/2022","T"
"_M","OMNI","X","20/11/2019","2__MOMNI000","20/11/2019","","T"
"_M","OPAL","X","16/11/2016","2__MOPAL000","16/11/2016","19/05/2021","T"
"_M","OREB","X","15/11/2017","2__MOREB000","15/11/2017","","T"
"_M","OREG","X","11/04/2018","2__MOREG000","11/04/2018","","T"
"_M","OSMI","X","18/02/2015","2__MOSMI000","18/02/2015","20/07/2022","T"
"_M","OSMI","X","18/02/2015","C__MOSMI005","14/11/2018","20/07/2022","F"
"_M","OVAL","X","20/03/2019","2__MOVAL000","20/03/2019","","T"
"_M","OVOE","X","19/08/2009","2__MOVOE000","19/08/2009","","T"
"_M","OVOE","X","19/08/2009","C__MOVOE039","21/05/2025","","F"
"_M","OVOE","X","19/08/2009","C__MOVOE041","21/05/2025","","F"
"_M","OXPO","X","09/08/2002","2__MOXPO000","09/08/2002","","T"
"_M","OXPO","X","09/08/2002","2__MOXPO001","15/11/2017","13/06/2018","F"
"_M","PADD","X","18/09/2013","2__MPADD000","18/09/2013","","T"
"_M","PALL","X","18/02/2015","2__MPALL000","18/02/2015","12/05/2023","T"
"_M","PARK","X","21/12/2016","2__MPARK000","21/12/2016","23/01/2019","T"
"_M","PERL","X","20/02/2019","2__MPERL000","20/02/2019","","T"
"_M","PGEN","X","01/04/1996","2__MPGEN000","07/09/2000","","T"
"_M","PGEN","X","01/04/1996","2__MPGEN001","15/05/2013","16/02/2022","F"
"_M","PGEN","X","01/04/1996","2__MPGEN002","15/05/2013","18/11/2020","F"
"_M","PGEN","X","01/04/1996","C__MPGEN005","14/11/2018","","F"
"_M","PGEN","X","01/04/1996","C__MPGEN039","21/05/2025","","F"
"_M","PGEN","X","01/04/1996","C__MPGEN041","21/05/2025","","F"
"_M","PILO","X","20/07/2016","2__MPILO000","20/07/2016","","T"
"_M","PION","X","17/08/2016","2__MPION000","17/08/2016","17/08/2022","T"
"_M","PIRO","X","15/11/2017","2__MPIRO000","15/11/2017","18/05/2022","T"
"_M","POWQ","X","16/09/2015","2__MPOWQ000","16/09/2015","","T"
"_M","POWQ","X","16/09/2015","C__MPOWQ039","21/05/2025","","F"
"_M","POWQ","X","16/09/2015","C__MPOWQ041","21/05/2025","","F"
"_M","PROZ","X","19/10/2016","2__MPROZ000","19/10/2016","","T"
"_M","PSUK","X","16/03/2016","2__MPSUK000","16/03/2016","21/12/2022","T"
"_M","PTPT","X","21/07/2021","2__MPTPT000","21/07/2021","22/01/2025","T"
"_M","PURE","X","24/01/2003","2__MPURE000","24/01/2003","","T"
"_M","PURE","X","24/01/2003","C__MPURE005","14/11/2018","","F"
"_M","PURE","X","24/01/2003","C__MPURE039","21/05/2025","","F"
"_M","PURE","X","24/01/2003","C__MPURE041","21/05/2025","","F"
"_M","PUTY","X","21/12/2016","2__MPUTY000","21/12/2016","","T"
"_M","QEEN","X","21/12/2016","2__MQEEN000","21/12/2016","","T"
"_M","RAYL","X","15/02/2017","2__MRAYL000","15/02/2017","","T"
"_M","RBOS","X","11/03/2008","2__MRBOS000","11/03/2008","26/06/2012","T"
