"GSP Group ID","Profile Class ID","Standard Settlement Configuration ID","Effective From Settlement Date (VSCPC)","Effective From Settlement Date (AFOYCS)","Effective To Settlement Date (AFOYCS)"
"_P","2","0895","01/04/1996","01/04/2020","31/03/2022"
"_P","4","0895","01/04/1996","01/04/2020","31/03/2022"
"_P","2","0895","01/04/1996","01/04/2022",""
"_P","4","0895","01/04/1996","01/04/2022",""
"_P","2","0896","01/04/1996","01/04/2019","31/03/2020"
"_P","4","0896","01/04/1996","01/04/2019",""
"_P","2","0896","01/04/1996","01/04/2020",""
"_P","2","0897","01/04/1996","01/04/1996",""
"_P","4","0897","01/04/1996","01/04/1996",""
"_P","4","0898","01/04/1996","01/04/1996",""
"_P","2","0898","01/04/1996","01/04/2019","31/03/2024"
"_P","2","0898","01/04/1996","01/04/2024",""
"_P","2","0899","01/04/1996","01/04/2019","31/03/2020"
"_P","4","0899","01/04/1996","01/04/2019",""
"_P","2","0899","01/04/1996","01/04/2020","31/03/2022"
"_P","2","0899","01/04/1996","01/04/2022",""
"_P","2","0900","01/04/1996","01/04/2015",""
"_P","4","0900","01/04/1996","01/04/2019",""
"_P","2","0901","01/04/1996","01/04/2019","31/03/2020"
"_P","4","0901","01/04/1996","01/04/2019","31/03/2020"
"_P","2","0901","01/04/1996","01/04/2020","31/03/2022"
"_P","4","0901","01/04/1996","01/04/2020",""
"_P","2","0901","01/04/1996","01/04/2022",""
"_P","4","0902","01/04/1996","01/04/2018","31/03/2022"
"_P","2","0902","01/04/1996","01/04/2019","31/03/2024"
"_P","4","0902","01/04/1996","01/04/2022","31/03/2023"
"_P","4","0902","01/04/1996","01/04/2023",""
"_P","2","0902","01/04/1996","01/04/2024","31/03/2025"
"_P","2","0902","01/04/1996","01/04/2025",""
"_P","2","0903","01/04/1996","01/04/1996","31/03/2020"
"_P","4","0903","01/04/1996","01/04/1996",""
"_P","2","0903","01/04/1996","01/04/2020",""
"_P","2","0904","01/04/1996","01/04/1996",""
"_P","4","0904","01/04/1996","01/04/2016",""
"_P","2","0905","01/04/1996","01/04/1996","31/03/2020"
"_P","4","0905","01/04/1996","01/04/1996",""
"_P","2","0905","01/04/1996","01/04/2020","31/03/2023"
"_P","2","0905","01/04/1996","01/04/2023",""
"_P","2","0906","01/04/1996","01/04/2016",""
"_P","4","0906","01/04/1996","01/04/2019","31/03/2024"
"_P","4","0906","01/04/1996","01/04/2024",""
"_P","2","0907","01/04/1996","01/04/2015","31/03/2022"
"_P","4","0907","01/04/1996","01/04/2018","31/03/2020"
"_P","4","0907","01/04/1996","01/04/2020",""
"_P","2","0907","01/04/1996","01/04/2022",""
"_P","2","0908","01/04/1996","01/04/2015","31/03/2022"
"_P","4","0908","01/04/1996","01/04/2019","31/03/2020"
"_P","4","0908","01/04/1996","01/04/2020",""
"_P","2","0908","01/04/1996","01/04/2022",""
"_P","4","0909","01/04/1996","01/04/2013",""
"_P","2","0909","01/04/1996","01/04/2019",""
"_P","4","0910","01/04/1996","01/04/2013",""
"_P","2","0910","01/04/1996","01/04/2019",""
"_P","2","0911","01/04/1996","01/04/2015","31/03/2024"
"_P","4","0911","01/04/1996","01/04/2019",""
"_P","2","0911","01/04/1996","01/04/2024",""
"_P","4","0912","01/04/1996","01/04/2016",""
"_P","2","0912","01/04/1996","01/04/2018","31/03/2020"
"_P","2","0912","01/04/1996","01/04/2020",""
"_P","4","0913","01/04/1996","01/04/2015","31/03/2020"
"_P","2","0913","01/04/1996","01/04/2019","31/03/2020"
"_P","2","0913","01/04/1996","01/04/2020","31/03/2022"
"_P","4","0913","01/04/1996","01/04/2020",""
"_P","2","0913","01/04/1996","01/04/2022",""
"_P","3","0914","01/04/1996","01/04/2019","31/03/2020"
"_P","3","0914","01/04/1996","01/04/2020","31/03/2024"
"_P","3","0914","01/04/1996","01/04/2024",""
"_P","1","0915","01/04/1996","17/12/1998",""
"_P","2","0915","19/01/2007","01/04/2019","31/03/2020"
"_P","2","0915","19/01/2007","01/04/2020","31/03/2022"
"_P","2","0915","19/01/2007","01/04/2022","31/03/2025"
"_P","2","0915","19/01/2007","01/04/2025",""
"_P","1","0916","01/04/1996","01/04/1996",""
"_P","1","0917","01/04/1996","01/04/1996",""
"_P","3","0918","01/04/1996","01/04/2019","31/03/2020"
"_P","3","0918","01/04/1996","01/04/2020",""
"_P","1","0918","21/06/2002","01/04/2019","31/03/2020"
"_P","1","0918","21/06/2002","01/04/2020","31/03/2022"
"_P","1","0918","21/06/2002","01/04/2022","31/03/2024"
"_P","1","0918","21/06/2002","01/04/2024",""
"_P","5","0919","01/04/1996","01/04/2015","31/03/2023"
"_P","6","0919","01/04/1996","01/04/2015",""
"_P","8","0919","01/04/1996","01/04/2015",""
"_P","7","0919","01/04/1996","01/04/2018",""
"_P","5","0919","01/04/1996","01/04/2023","31/03/2025"
"_P","5","0919","01/04/1996","01/04/2025",""
"_P","4","0919","13/07/2007","01/04/2016","31/03/2020"
"_P","4","0919","13/07/2007","01/04/2020","31/03/2022"
"_P","4","0919","13/07/2007","01/04/2022","31/03/2023"
"_P","4","0919","13/07/2007","01/04/2023","31/03/2024"
"_P","4","0919","13/07/2007","01/04/2024",""
"_P","8","0920","01/04/1996","01/04/2018","31/03/2020"
"_P","5","0920","01/04/1996","01/04/2019","31/03/2023"
"_P","6","0920","01/04/1996","01/04/2019","31/03/2020"
"_P","7","0920","01/04/1996","01/04/2019","31/03/2022"
"_P","6","0920","01/04/1996","01/04/2020","31/03/2025"
"_P","8","0920","01/04/1996","01/04/2020","31/03/2025"
"_P","7","0920","01/04/1996","01/04/2022","31/03/2025"
"_P","5","0920","01/04/1996","01/04/2023",""
"_P","6","0920","01/04/1996","01/04/2025",""
"_P","7","0920","01/04/1996","01/04/2025",""
"_P","8","0920","01/04/1996","01/04/2025",""
"_P","4","0920","13/07/2007","01/04/2019","31/03/2020"
"_P","4","0920","13/07/2007","01/04/2020","31/03/2022"
"_P","4","0920","13/07/2007","01/04/2022","31/03/2023"
"_P","4","0920","13/07/2007","01/04/2023","31/03/2024"
"_P","4","0920","13/07/2007","01/04/2024",""
"_P","1","0922","01/04/1996","01/04/2015",""
"_P","1","0923","01/04/1996","01/04/1996",""
"_P","1","0924","01/04/1996","01/04/2019","31/03/2022"
"_P","1","0924","01/04/1996","01/04/2022","31/03/2023"
"_P","1","0924","01/04/1996","01/04/2023",""
"_P","8","0925","01/04/1996","21/01/2005",""
"_P","1","0926","01/04/1996","21/01/2005",""
"_P","1","0927","01/04/1996","21/01/2005",""
"_P","1","0928","01/04/1996","21/01/2005",""
"_P","4","0929","01/04/1996","01/04/1996",""
"_P","2","0929","01/04/1996","01/04/2016",""
"_P","4","0930","01/04/1996","01/04/1996",""
"_P","2","0930","01/04/1996","01/04/2016","31/03/2025"
"_P","2","0930","01/04/1996","01/04/2025",""
"_P","2","0931","01/04/1996","01/04/1996",""
"_P","4","0931","01/04/1996","01/04/1996",""
"_P","6","0932","01/04/1996","17/12/1998","31/03/2024"
"_P","7","0932","01/04/1996","17/12/1998",""
"_P","8","0932","01/04/1996","17/12/1998",""
"_P","5","0932","01/04/1996","01/04/2015",""
"_P","6","0932","01/04/1996","01/04/2024","31/03/2025"
"_P","6","0932","01/04/1996","01/04/2025",""
"_P","2","0933","10/11/2000","10/11/2000","31/03/2024"
"_P","4","0933","10/11/2000","01/04/2015",""
"_P","2","0933","10/11/2000","01/04/2024",""
"_P","4","0934","10/11/2000","01/04/2016",""
"_P","2","0934","10/11/2000","01/04/2019","31/03/2020"
"_P","2","0934","10/11/2000","01/04/2020","31/03/2022"
"_P","2","0934","10/11/2000","01/04/2022",""
"_A","2","0935","10/11/2000","01/04/2019","31/03/2020"
"_B","2","0935","10/11/2000","01/04/2019","31/03/2020"
"_C","2","0935","10/11/2000","01/04/2019","31/03/2020"
"_E","2","0935","10/11/2000","01/04/2019","31/03/2020"
"_F","2","0935","10/11/2000","01/04/2019","31/03/2022"
"_G","2","0935","10/11/2000","01/04/2019","31/03/2020"
"_H","2","0935","10/11/2000","01/04/2019","31/03/2020"
"_J","2","0935","10/11/2000","01/04/2019","31/03/2020"
"_K","2","0935","10/11/2000","01/04/2019","31/03/2020"
"_L","2","0935","10/11/2000","01/04/2019","31/03/2020"
"_M","2","0935","10/11/2000","01/04/2019","31/03/2020"
"_A","2","0935","10/11/2000","01/04/2020","31/03/2022"
"_B","2","0935","10/11/2000","01/04/2020","31/03/2022"
"_C","2","0935","10/11/2000","01/04/2020","31/03/2022"
"_E","2","0935","10/11/2000","01/04/2020","31/03/2022"
"_G","2","0935","10/11/2000","01/04/2020","31/03/2022"
"_H","2","0935","10/11/2000","01/04/2020","31/03/2022"
"_J","2","0935","10/11/2000","01/04/2020","31/03/2022"
"_K","2","0935","10/11/2000","01/04/2020","31/03/2022"
"_L","2","0935","10/11/2000","01/04/2020","31/03/2022"
"_M","2","0935","10/11/2000","01/04/2020","31/03/2022"
"_A","2","0935","10/11/2000","01/04/2022","31/03/2023"
"_B","2","0935","10/11/2000","01/04/2022","31/03/2023"
"_C","2","0935","10/11/2000","01/04/2022","31/03/2024"
"_E","2","0935","10/11/2000","01/04/2022","31/03/2023"
"_F","2","0935","10/11/2000","01/04/2022","31/03/2023"
"_G","2","0935","10/11/2000","01/04/2022","31/03/2023"
"_H","2","0935","10/11/2000","01/04/2022","31/03/2023"
"_J","2","0935","10/11/2000","01/04/2022","31/03/2023"
"_K","2","0935","10/11/2000","01/04/2022",""
"_L","2","0935","10/11/2000","01/04/2022","31/03/2023"
"_M","2","0935","10/11/2000","01/04/2022","31/03/2023"
"_A","2","0935","10/11/2000","01/04/2023","31/03/2024"
"_B","2","0935","10/11/2000","01/04/2023","31/03/2024"
"_E","2","0935","10/11/2000","01/04/2023","31/03/2024"
"_F","2","0935","10/11/2000","01/04/2023","31/03/2024"
"_G","2","0935","10/11/2000","01/04/2023","31/03/2024"
"_H","2","0935","10/11/2000","01/04/2023","31/03/2024"
"_J","2","0935","10/11/2000","01/04/2023","31/03/2024"
"_L","2","0935","10/11/2000","01/04/2023","31/03/2024"
"_M","2","0935","10/11/2000","01/04/2023","31/03/2024"
"_A","2","0935","10/11/2000","01/04/2024","31/03/2025"
"_B","2","0935","10/11/2000","01/04/2024","31/03/2025"
"_C","2","0935","10/11/2000","01/04/2024","31/03/2025"
"_E","2","0935","10/11/2000","01/04/2024","31/03/2025"
"_F","2","0935","10/11/2000","01/04/2024","31/03/2025"
"_G","2","0935","10/11/2000","01/04/2024","31/03/2025"
"_H","2","0935","10/11/2000","01/04/2024","31/03/2025"
"_J","2","0935","10/11/2000","01/04/2024","31/03/2025"
"_L","2","0935","10/11/2000","01/04/2024","31/03/2025"
"_M","2","0935","10/11/2000","01/04/2024","31/03/2025"
"_A","2","0935","10/11/2000","01/04/2025",""
"_B","2","0935","10/11/2000","01/04/2025",""
"_C","2","0935","10/11/2000","01/04/2025",""
"_E","2","0935","10/11/2000","01/04/2025",""
"_F","2","0935","10/11/2000","01/04/2025",""
"_G","2","0935","10/11/2000","01/04/2025",""
"_H","2","0935","10/11/2000","01/04/2025",""
"_J","2","0935","10/11/2000","01/04/2025",""
"_L","2","0935","10/11/2000","01/04/2025",""
"_M","2","0935","10/11/2000","01/04/2025",""
"_H","2","0936","12/01/2001","01/04/2019","31/03/2020"
"_H","2","0936","12/01/2001","01/04/2020","31/03/2022"
"_H","2","0936","12/01/2001","01/04/2022","31/03/2023"
"_H","2","0936","12/01/2001","01/04/2023","31/03/2024"
"_H","2","0936","12/01/2001","01/04/2024","31/03/2025"
"_H","2","0936","12/01/2001","01/04/2025",""
"_G","2","0937","26/04/2002","01/04/2019","31/03/2020"
"_G","2","0937","26/04/2002","01/04/2020","31/03/2022"
"_G","2","0937","26/04/2002","01/04/2022",""
"_P","2","0938","25/07/2003","01/04/2019","31/03/2020"
"_P","2","0938","25/07/2003","01/04/2020","31/03/2022"
"_P","2","0938","25/07/2003","01/04/2022","31/03/2024"
"_P","2","0938","25/07/2003","01/04/2024","31/03/2025"
"_P","2","0938","25/07/2003","01/04/2025",""
"_D","2","0939","19/03/2004","01/04/2019","31/03/2020"
"_N","2","0939","19/03/2004","01/04/2019","31/03/2020"
"_D","2","0939","19/03/2004","01/04/2020","31/03/2022"
"_N","2","0939","19/03/2004","01/04/2020","31/03/2022"
"_D","2","0939","19/03/2004","01/04/2022","31/03/2024"
"_N","2","0939","19/03/2004","01/04/2022",""
"_D","2","0939","19/03/2004","01/04/2024","31/03/2025"
"_D","2","0939","19/03/2004","01/04/2025",""
"_A","8","0940","13/08/2004","13/08/2004",""
"_B","8","0940","13/08/2004","13/08/2004",""
"_C","8","0940","13/08/2004","13/08/2004",""
"_E","8","0940","13/08/2004","13/08/2004",""
"_H","8","0940","13/08/2004","13/08/2004",""
"_J","8","0940","13/08/2004","13/08/2004",""
"_K","8","0940","13/08/2004","13/08/2004",""
"_L","8","0940","13/08/2004","13/08/2004",""
"_M","8","0940","13/08/2004","13/08/2004",""
"_N","8","0940","13/08/2004","01/04/2005",""
"_P","8","0940","13/08/2004","01/04/2013","31/03/2023"
"_G","8","0940","13/08/2004","01/04/2014",""
"_D","8","0940","13/08/2004","01/04/2015","31/03/2023"
"_F","8","0940","13/08/2004","01/04/2016",""
"_D","8","0940","13/08/2004","01/04/2023",""
"_P","8","0940","13/08/2004","01/04/2023",""
"_B","8","0941","13/08/2004","13/08/2004",""
"_C","8","0941","13/08/2004","13/08/2004",""
"_E","8","0941","13/08/2004","13/08/2004",""
"_G","8","0941","13/08/2004","13/08/2004","31/03/2023"
"_J","8","0941","13/08/2004","13/08/2004",""
"_F","8","0941","13/08/2004","01/04/2014",""
"_A","8","0941","13/08/2004","01/04/2015","31/03/2023"
"_D","8","0941","13/08/2004","01/04/2015","31/03/2023"
"_H","8","0941","13/08/2004","01/04/2015",""
"_K","8","0941","13/08/2004","01/04/2015",""
"_L","8","0941","13/08/2004","01/04/2015","31/03/2023"
"_N","8","0941","13/08/2004","01/04/2015",""
"_P","8","0941","13/08/2004","01/04/2015",""
"_M","8","0941","13/08/2004","01/04/2016",""
"_A","8","0941","13/08/2004","01/04/2023",""
"_D","8","0941","13/08/2004","01/04/2023",""
"_G","8","0941","13/08/2004","01/04/2023",""
"_L","8","0941","13/08/2004","01/04/2023",""
"_L","2","0942","28/04/2006","01/04/2019","31/03/2020"
"_L","4","0942","28/04/2006","01/04/2019","31/03/2020"
"_L","2","0942","28/04/2006","01/04/2020","31/03/2022"
"_L","4","0942","28/04/2006","01/04/2020","31/03/2022"
"_L","2","0942","28/04/2006","01/04/2022",""
"_L","4","0942","28/04/2006","01/04/2022","31/03/2024"
"_L","4","0942","28/04/2006","01/04/2024","31/03/2025"
"_L","4","0942","28/04/2006","01/04/2025",""
"_L","4","0943","28/04/2006","01/04/2016",""
"_L","2","0943","28/04/2006","01/04/2019","31/03/2020"
"_L","2","0943","28/04/2006","01/04/2020","31/03/2022"
"_L","2","0943","28/04/2006","01/04/2022",""
"_L","2","0944","28/04/2006","01/04/2019","31/03/2022"
"_L","4","0944","28/04/2006","01/04/2019","31/03/2020"
"_L","4","0944","28/04/2006","01/04/2020","31/03/2022"
"_L","2","0944","28/04/2006","01/04/2022","31/03/2023"
"_L","4","0944","28/04/2006","01/04/2022","31/03/2023"
"_L","2","0944","28/04/2006","01/04/2023","31/03/2024"
"_L","4","0944","28/04/2006","01/04/2023","31/03/2024"
"_L","2","0944","28/04/2006","01/04/2024","31/03/2025"
"_L","4","0944","28/04/2006","01/04/2024","31/03/2025"
"_L","2","0944","28/04/2006","01/04/2025",""
"_L","4","0944","28/04/2006","01/04/2025",""
"_L","4","0945","28/04/2006","01/04/2015","31/03/2022"
"_L","2","0945","28/04/2006","01/04/2019","31/03/2020"
"_L","2","0945","28/04/2006","01/04/2020","31/03/2023"
"_L","4","0945","28/04/2006","01/04/2022","31/03/2023"
"_L","2","0945","28/04/2006","01/04/2023","31/03/2024"
"_L","4","0945","28/04/2006","01/04/2023","31/03/2024"
"_L","2","0945","28/04/2006","01/04/2024","31/03/2025"
"_L","4","0945","28/04/2006","01/04/2024",""
"_L","2","0945","28/04/2006","01/04/2025",""
"_L","2","0946","28/04/2006","01/04/2019","31/03/2025"
"_L","4","0946","28/04/2006","01/04/2019","31/03/2020"
"_L","4","0946","28/04/2006","01/04/2020","31/03/2025"
"_L","2","0946","28/04/2006","01/04/2025",""
"_L","4","0946","28/04/2006","01/04/2025",""
"_J","2","0947","07/12/2007","01/04/2011","31/03/2020"
"_C","2","0947","07/12/2007","01/04/2019","31/03/2025"
"_J","2","0947","07/12/2007","01/04/2020",""
"_C","2","0947","07/12/2007","01/04/2025",""
"_P","2","0948","02/12/2008","01/04/2016","31/03/2022"
"_A","2","0948","02/12/2008","01/04/2019","31/03/2020"
"_B","2","0948","02/12/2008","01/04/2019","31/03/2020"
"_C","2","0948","02/12/2008","01/04/2019","31/03/2020"
"_D","2","0948","02/12/2008","01/04/2019","31/03/2020"
"_E","2","0948","02/12/2008","01/04/2019","31/03/2020"
"_F","2","0948","02/12/2008","01/04/2019","31/03/2020"
"_G","2","0948","02/12/2008","01/04/2019","31/03/2020"
"_H","2","0948","02/12/2008","01/04/2019","31/03/2020"
"_J","2","0948","02/12/2008","01/04/2019","31/03/2020"
"_K","2","0948","02/12/2008","01/04/2019","31/03/2020"
"_L","2","0948","02/12/2008","01/04/2019","31/03/2020"
"_M","2","0948","02/12/2008","01/04/2019","31/03/2020"
"_N","2","0948","02/12/2008","01/04/2019","31/03/2020"
"_A","2","0948","02/12/2008","01/04/2020","31/03/2023"
"_B","2","0948","02/12/2008","01/04/2020","31/03/2023"
"_C","2","0948","02/12/2008","01/04/2020","31/03/2022"
"_D","2","0948","02/12/2008","01/04/2020","31/03/2025"
"_E","2","0948","02/12/2008","01/04/2020","31/03/2023"
"_F","2","0948","02/12/2008","01/04/2020","31/03/2023"
"_G","2","0948","02/12/2008","01/04/2020","31/03/2025"
"_H","2","0948","02/12/2008","01/04/2020","31/03/2025"
"_J","2","0948","02/12/2008","01/04/2020","31/03/2023"
"_K","2","0948","02/12/2008","01/04/2020","31/03/2025"
"_L","2","0948","02/12/2008","01/04/2020","31/03/2023"
"_M","2","0948","02/12/2008","01/04/2020","31/03/2022"
"_N","2","0948","02/12/2008","01/04/2020","31/03/2024"
"_C","2","0948","02/12/2008","01/04/2022","31/03/2023"
"_M","2","0948","02/12/2008","01/04/2022","31/03/2023"
"_P","2","0948","02/12/2008","01/04/2022",""
"_A","2","0948","02/12/2008","01/04/2023","31/03/2024"
"_B","2","0948","02/12/2008","01/04/2023","31/03/2024"
"_C","2","0948","02/12/2008","01/04/2023","31/03/2024"
"_E","2","0948","02/12/2008","01/04/2023","31/03/2024"
"_F","2","0948","02/12/2008","01/04/2023","31/03/2024"
"_J","2","0948","02/12/2008","01/04/2023","31/03/2024"
"_L","2","0948","02/12/2008","01/04/2023","31/03/2024"
"_M","2","0948","02/12/2008","01/04/2023","31/03/2024"
"_A","2","0948","02/12/2008","01/04/2024","31/03/2025"
"_B","2","0948","02/12/2008","01/04/2024","31/03/2025"
"_C","2","0948","02/12/2008","01/04/2024","31/03/2025"
"_E","2","0948","02/12/2008","01/04/2024","31/03/2025"
"_F","2","0948","02/12/2008","01/04/2024","31/03/2025"
"_J","2","0948","02/12/2008","01/04/2024","31/03/2025"
"_L","2","0948","02/12/2008","01/04/2024","31/03/2025"
"_M","2","0948","02/12/2008","01/04/2024","31/03/2025"
"_N","2","0948","02/12/2008","01/04/2024","31/03/2025"
"_A","2","0948","02/12/2008","01/04/2025",""
"_B","2","0948","02/12/2008","01/04/2025",""
"_C","2","0948","02/12/2008","01/04/2025",""
"_D","2","0948","02/12/2008","01/04/2025",""
"_E","2","0948","02/12/2008","01/04/2025",""
"_F","2","0948","02/12/2008","01/04/2025",""
"_G","2","0948","02/12/2008","01/04/2025",""
"_H","2","0948","02/12/2008","01/04/2025",""
"_J","2","0948","02/12/2008","01/04/2025",""
"_K","2","0948","02/12/2008","01/04/2025",""
"_L","2","0948","02/12/2008","01/04/2025",""
"_M","2","0948","02/12/2008","01/04/2025",""
"_N","2","0948","02/12/2008","01/04/2025",""
"_A","2","0949","16/09/2009","01/04/2019","31/03/2022"
"_A","2","0949","16/09/2009","01/04/2022","31/03/2023"
"_A","2","0949","16/09/2009","01/04/2023","31/03/2024"
"_A","2","0949","16/09/2009","01/04/2024","31/03/2025"
"_A","2","0949","16/09/2009","01/04/2025",""
"_A","2","0950","16/09/2009","01/04/2018","31/03/2022"
"_A","2","0950","16/09/2009","01/04/2022","31/03/2025"
"_A","2","0950","16/09/2009","01/04/2025",""
"_C","2","0951","16/09/2009","16/09/2009",""
"_C","2","0952","16/09/2009","16/09/2009",""
"_B","1","0953","16/12/2009","16/12/2009",""
"_G","1","0953","16/12/2009","17/02/2010",""
"_A","1","0953","16/12/2009","17/03/2010",""
"_D","1","0953","16/12/2009","17/03/2010",""
"_L","1","0953","16/12/2009","17/03/2010",""
"_M","1","0953","16/12/2009","17/03/2010","31/03/2025"
"_P","1","0953","16/12/2009","17/03/2010",""
"_C","1","0953","16/12/2009","01/04/2015",""
"_H","1","0953","16/12/2009","01/04/2015","31/03/2020"
"_J","1","0953","16/12/2009","01/04/2015",""
"_K","1","0953","16/12/2009","01/04/2015",""
"_N","1","0953","16/12/2009","01/04/2015",""
"_E","1","0953","16/12/2009","01/04/2019",""
"_F","1","0953","16/12/2009","01/04/2019","31/03/2022"
"_H","1","0953","16/12/2009","01/04/2020",""
"_F","1","0953","16/12/2009","01/04/2022",""
"_M","1","0953","16/12/2009","01/04/2025",""
"_B","1","0954","17/02/2010","17/02/2010",""
"_E","1","0954","17/02/2010","17/02/2010",""
"_A","1","0954","17/02/2010","17/03/2010","31/03/2020"
"_C","1","0954","17/02/2010","17/03/2010",""
"_G","1","0954","17/02/2010","17/03/2010",""
"_H","1","0954","17/02/2010","17/03/2010",""
"_J","1","0954","17/02/2010","17/03/2010",""
"_K","1","0954","17/02/2010","17/03/2010",""
"_M","1","0954","17/02/2010","17/03/2010",""
"_N","1","0954","17/02/2010","17/03/2010",""
"_P","1","0954","17/02/2010","17/03/2010",""
"_L","1","0954","17/02/2010","01/04/2014",""
"_F","1","0954","17/02/2010","01/04/2015",""
"_D","1","0954","17/02/2010","01/04/2019",""
"_A","1","0954","17/02/2010","01/04/2020","31/03/2025"
"_A","1","0954","17/02/2010","01/04/2025",""
"_H","1","0955","15/09/2010","15/09/2010",""
"_H","1","0956","20/04/2011","20/04/2011",""
"_P","1","0956","20/04/2011","18/05/2011",""
"_G","1","0956","20/04/2011","14/03/2012",""
