"GSP Group ID","Profile Class ID","Standard Settlement Configuration ID","Effective From Settlement Date (VSCPC)","Effective From Settlement Date (GGPCAE)","Researched Average EAC"
"_N","2","0714","01/04/1996","01/04/1996","3184"
"_N","2","0714","01/04/1996","10/04/2008","2603.8"
"_N","2","0714","01/04/1996","01/04/2023","961.3"
"_N","2","0715","01/04/1996","01/04/1996","3184"
"_N","2","0715","01/04/1996","10/04/2008","2651.8"
"_N","2","0715","01/04/1996","01/04/2011","2651.8"
"_N","2","0715","01/04/1996","01/04/2012","2687.5"
"_N","2","0715","01/04/1996","01/04/2013","2496.4"
"_N","2","0715","01/04/1996","01/04/2014","2516.4"
"_N","2","0715","01/04/1996","01/04/2015","2869.2"
"_N","2","0715","01/04/1996","01/04/2019","2096.9"
"_N","2","0715","01/04/1996","01/04/2020","2024.1"
"_N","2","0715","01/04/1996","01/04/2022","1984.7"
"_N","2","0716","01/04/1996","01/04/1996","2888"
"_N","2","0716","01/04/1996","01/04/2023","2717.6"
"_N","2","0716","01/04/1996","01/04/2024","2512.5"
"_N","2","0716","01/04/1996","01/04/2025","2370.4"
"_N","2","0717","01/04/1996","01/04/1996","2888"
"_N","2","0717","01/04/1996","10/04/2008","3271.4"
"_N","2","0717","01/04/1996","01/04/2011","3271.4"
"_N","2","0717","01/04/1996","01/04/2012","3263.2"
"_N","2","0717","01/04/1996","01/04/2013","3208.5"
"_N","2","0717","01/04/1996","01/04/2019","3167.1"
"_N","2","0717","01/04/1996","01/04/2014","3200.6"
"_N","2","0717","01/04/1996","01/04/2015","3061.4"
"_N","2","0717","01/04/1996","01/04/2018","3006.1"
"_N","2","0717","01/04/1996","01/04/2020","2974.5"
"_N","2","0717","01/04/1996","01/04/2022","3214.7"
"_N","2","0718","01/04/1996","01/04/1996","2888"
"_N","2","0718","01/04/1996","01/04/2020","12693.7"
"_N","2","0719","01/04/1996","01/04/1996","2888"
"_N","2","0721","01/04/1996","01/04/1996","9481"
"_N","2","0721","01/04/1996","10/04/2008","7797.5"
"_N","2","0721","01/04/1996","01/04/2014","6053.8"
"_N","2","0721","01/04/1996","01/04/2015","5420.6"
"_N","2","0721","01/04/1996","01/04/2016","5366.1"
"_N","2","0721","01/04/1996","01/04/2018","4909.8"
"_N","2","0721","01/04/1996","01/04/2019","5116.9"
"_N","2","0721","01/04/1996","01/04/2020","4874.2"
"_N","2","0721","01/04/1996","01/04/2022","4992.4"
"_P","2","0721","01/04/1996","20/04/2011","7797.5"
"_P","2","0721","01/04/1996","01/04/2015","7040.2"
"_P","2","0721","01/04/1996","01/04/2016","7191.1"
"_P","2","0721","01/04/1996","01/04/2019","6451.4"
"_P","2","0721","01/04/1996","01/04/2020","6579.6"
"_P","2","0721","01/04/1996","01/04/2022","6319.9"
"_P","2","0721","01/04/1996","01/04/2023","6477.5"
"_P","2","0721","01/04/1996","01/04/2024","5829.9"
"_P","2","0721","01/04/1996","01/04/2025","6236.9"
"_N","2","0722","01/04/1996","01/04/1996","9481"
"_N","2","0722","01/04/1996","10/04/2008","7700.4"
"_N","2","0722","01/04/1996","01/04/2011","7700.4"
"_N","2","0722","01/04/1996","01/04/2013","7035.6"
"_N","2","0722","01/04/1996","01/04/2014","7090.1"
"_N","2","0722","01/04/1996","01/04/2015","6343.7"
"_N","2","0722","01/04/1996","01/04/2016","6459.6"
"_N","2","0722","01/04/1996","01/04/2019","6021.8"
"_N","2","0722","01/04/1996","01/04/2020","5693.9"
"_N","2","0722","01/04/1996","01/04/2022","5757.7"
"_N","2","0722","01/04/1996","01/04/2023","4899.1"
"_N","2","0722","01/04/1996","01/04/2024","4549.1"
"_N","2","0722","01/04/1996","01/04/2025","4552"
"_N","2","0723","01/04/1996","01/04/1996","9481"
"_N","2","0723","01/04/1996","10/04/2008","7695.5"
"_N","2","0723","01/04/1996","01/04/2011","7695.5"
"_N","2","0723","01/04/1996","01/04/2012","7587.7"
"_N","2","0723","01/04/1996","01/04/2013","7190.7"
"_N","2","0723","01/04/1996","01/04/2014","7533.9"
"_N","2","0723","01/04/1996","01/04/2015","6633.6"
"_N","2","0723","01/04/1996","01/04/2016","6665.6"
"_N","2","0723","01/04/1996","01/04/2019","6176"
"_N","2","0723","01/04/1996","01/04/2020","5683.1"
"_N","2","0723","01/04/1996","01/04/2022","5681.2"
"_N","2","0723","01/04/1996","01/04/2023","4989.3"
"_N","2","0723","01/04/1996","01/04/2024","4687.5"
"_N","2","0723","01/04/1996","01/04/2025","4777.1"
"_N","2","0724","01/04/1996","01/04/1996","9481"
"_N","2","0724","01/04/1996","10/04/2008","7123.3"
"_N","2","0724","01/04/1996","01/04/2011","7123.3"
"_N","2","0724","01/04/1996","01/04/2012","7756.8"
"_N","2","0724","01/04/1996","01/04/2013","7013.5"
"_N","2","0724","01/04/1996","01/04/2014","7420.9"
"_N","2","0724","01/04/1996","01/04/2015","6657.9"
"_N","2","0724","01/04/1996","01/04/2016","6481.8"
"_N","2","0724","01/04/1996","01/04/2018","6316.1"
"_N","2","0724","01/04/1996","01/04/2019","6334.3"
"_N","2","0724","01/04/1996","01/04/2020","5963.2"
"_N","2","0724","01/04/1996","01/04/2022","5969.8"
"_N","2","0724","01/04/1996","01/04/2023","5522"
"_N","2","0724","01/04/1996","01/04/2024","5038.5"
"_N","2","0724","01/04/1996","01/04/2025","5020.8"
"_N","2","0725","01/04/1996","01/04/1996","9481"
"_N","2","0725","01/04/1996","10/04/2008","4984.7"
"_N","2","0725","01/04/1996","01/04/2011","4984.7"
"_N","2","0725","01/04/1996","01/04/2013","4679.7"
"_N","2","0725","01/04/1996","01/04/2014","4193.5"
"_N","2","0725","01/04/1996","01/04/2015","4985.6"
"_N","2","0725","01/04/1996","01/04/2016","4920.4"
"_N","2","0725","01/04/1996","01/04/2019","4182.7"
"_N","2","0725","01/04/1996","01/04/2020","3770.4"
"_N","2","0725","01/04/1996","01/04/2022","3985.2"
"_N","2","0725","01/04/1996","01/04/2024","3610.8"
"_N","2","0726","01/04/1996","01/04/1996","9481"
"_N","2","0726","01/04/1996","10/04/2008","7697.6"
"_N","2","0726","01/04/1996","01/04/2011","7697.6"
"_N","2","0726","01/04/1996","01/04/2012","7827.2"
"_N","2","0726","01/04/1996","01/04/2013","7517.6"
"_N","2","0726","01/04/1996","01/04/2014","7780.8"
"_N","2","0726","01/04/1996","01/04/2015","6961"
"_N","2","0726","01/04/1996","01/04/2016","7159"
"_N","2","0726","01/04/1996","01/04/2018","6716.6"
"_N","2","0726","01/04/1996","01/04/2019","6516.1"
"_N","2","0726","01/04/1996","01/04/2020","6083.7"
"_N","2","0726","01/04/1996","01/04/2022","6546.6"
"_N","2","0726","01/04/1996","01/04/2024","4901.8"
"_N","2","0726","01/04/1996","01/04/2025","4792.2"
"_N","2","0727","01/04/1996","01/04/1996","4431"
"_N","2","0727","01/04/1996","10/04/2008","4908.4"
"_N","2","0727","01/04/1996","01/04/2011","4908.4"
"_N","2","0727","01/04/1996","01/04/2012","4872.7"
"_N","2","0727","01/04/1996","01/04/2014","4646.1"
"_N","2","0727","01/04/1996","01/04/2015","4619.8"
"_N","2","0727","01/04/1996","01/04/2019","3898.9"
"_N","2","0727","01/04/1996","01/04/2020","3715.1"
"_N","2","0727","01/04/1996","01/04/2022","3836.8"
"_N","2","0727","01/04/1996","01/04/2023","3464.9"
"_N","2","0727","01/04/1996","01/04/2024","3239.9"
"_N","2","0727","01/04/1996","01/04/2025","3091.9"
"_N","2","0728","01/04/1996","01/04/1996","6434"
"_N","2","0728","01/04/1996","10/04/2008","3367.5"
"_N","2","0728","01/04/1996","01/04/2011","3367.5"
"_N","2","0728","01/04/1996","01/04/2012","3156.7"
"_N","2","0728","01/04/1996","01/04/2015","3152.4"
"_N","2","0729","01/04/1996","01/04/1996","4431"
"_N","2","0729","01/04/1996","10/04/2008","5852.3"
"_N","2","0729","01/04/1996","01/04/2013","5528.3"
"_N","2","0729","01/04/1996","01/04/2015","4889"
"_N","2","0729","01/04/1996","01/04/2020","3956.7"
"_N","2","0729","01/04/1996","01/04/2022","3983.6"
"_N","2","0729","01/04/1996","01/04/2024","3464.3"
"_N","2","0729","01/04/1996","01/04/2025","3258.9"
"_N","2","0730","01/04/1996","01/04/2012","3814.5"
"_N","2","0730","01/04/1996","01/04/1996","6434"
"_N","2","0730","01/04/1996","17/04/2010","3956.2"
"_N","2","0730","01/04/1996","01/04/2011","3956.2"
"_N","2","0730","01/04/1996","01/04/2013","3764.3"
"_N","2","0730","01/04/1996","01/04/2014","3634.4"
"_N","2","0730","01/04/1996","01/04/2015","3824.3"
"_N","2","0730","01/04/1996","01/04/2019","2654.3"
"_N","2","0730","01/04/1996","01/04/2020","2841.7"
"_N","2","0730","01/04/1996","01/04/2022","2683.7"
"_N","2","0730","01/04/1996","01/04/2023","2815.6"
"_N","2","0731","01/04/1996","01/04/1996","4431"
"_N","2","0731","01/04/1996","10/04/2008","4730.7"
"_N","2","0731","01/04/1996","01/04/2011","4730.7"
"_N","2","0731","01/04/1996","01/04/2012","4331.9"
"_N","2","0731","01/04/1996","01/04/2013","4019.5"
"_N","2","0731","01/04/1996","01/04/2014","4006.6"
"_N","2","0731","01/04/1996","01/04/2015","3871.7"
"_N","2","0731","01/04/1996","01/04/2016","4215.9"
"_N","2","0731","01/04/1996","01/04/2019","3661.6"
"_N","2","0731","01/04/1996","01/04/2020","3494.9"
"_N","2","0731","01/04/1996","01/04/2023","3525.1"
"_N","2","0731","01/04/1996","01/04/2024","3149.1"
"_N","2","0731","01/04/1996","01/04/2025","3150.1"
"_N","2","0732","01/04/1996","01/04/1996","6434"
"_N","2","0732","01/04/1996","10/04/2008","4002.1"
"_N","2","0732","01/04/1996","01/04/2011","4002.1"
"_N","2","0732","01/04/1996","01/04/2012","3878"
"_N","2","0732","01/04/1996","01/04/2013","3583.2"
"_N","2","0732","01/04/1996","01/04/2014","3687.4"
"_N","2","0732","01/04/1996","01/04/2015","3602.8"
"_N","2","0732","01/04/1996","01/04/2019","2766.2"
"_N","2","0733","01/04/1996","01/04/1996","4431"
"_N","2","0733","01/04/1996","10/04/2008","4639.8"
"_N","2","0733","01/04/1996","01/04/2011","4639.8"
"_N","2","0733","01/04/1996","01/04/2012","4228.4"
"_N","2","0733","01/04/1996","01/04/2013","3954.4"
"_N","2","0733","01/04/1996","01/04/2014","3924.7"
"_N","2","0733","01/04/1996","01/04/2015","3643.8"
"_N","2","0733","01/04/1996","01/04/2018","3600.6"
"_N","2","0733","01/04/1996","01/04/2019","3570.8"
"_N","2","0733","01/04/1996","01/04/2020","3534.6"
"_N","2","0733","01/04/1996","01/04/2022","3784.8"
"_N","2","0733","01/04/1996","01/04/2023","3411.3"
"_N","2","0733","01/04/1996","01/04/2024","2983.3"
"_N","2","0733","01/04/1996","01/04/2025","2845.7"
"_N","2","0734","01/04/1996","01/04/1996","6434"
"_N","2","0734","01/04/1996","10/04/2008","3962"
"_N","2","0734","01/04/1996","01/04/2011","3962"
"_N","2","0734","01/04/1996","01/04/2012","3681.1"
"_N","2","0734","01/04/1996","01/04/2013","3390.2"
"_N","2","0734","01/04/1996","01/04/2014","3404.6"
"_N","2","0734","01/04/1996","01/04/2015","3404"
"_N","2","0734","01/04/1996","01/04/2019","2452.5"
"_N","2","0734","01/04/1996","01/04/2020","2210"
"_N","2","0734","01/04/1996","01/04/2022","2186"
"_N","2","0735","01/04/1996","01/04/1996","4431"
"_N","2","0735","01/04/1996","10/04/2008","4567.4"
"_N","2","0735","01/04/1996","01/04/2011","4567.4"
"_N","2","0735","01/04/1996","01/04/2012","4182"
"_N","2","0735","01/04/1996","01/04/2013","3944.8"
"_N","2","0735","01/04/1996","01/04/2014","3919.6"
"_N","2","0735","01/04/1996","01/04/2015","3683.9"
"_N","2","0735","01/04/1996","01/04/2018","3396.7"
"_N","2","0735","01/04/1996","01/04/2019","3514.7"
"_N","2","0735","01/04/1996","01/04/2020","3520.1"
"_N","2","0735","01/04/1996","01/04/2022","3571.7"
"_N","2","0736","01/04/1996","01/04/1996","6434"
"_N","2","0736","01/04/1996","10/04/2008","4150"
"_N","2","0736","01/04/1996","01/04/2011","4150"
"_N","2","0736","01/04/1996","01/04/2015","3211.9"
"_N","2","0736","01/04/1996","01/04/2019","2401"
"_N","2","0736","01/04/1996","01/04/2020","2212.4"
"_N","2","0736","01/04/1996","01/04/2022","2234.6"
"_N","2","0737","01/04/1996","01/04/1996","4431"
"_N","2","0737","01/04/1996","10/04/2008","4639.9"
"_N","2","0737","01/04/1996","01/04/2011","4639.9"
"_N","2","0737","01/04/1996","01/04/2015","3640.5"
"_N","2","0737","01/04/1996","01/04/2016","3950.6"
"_N","2","0737","01/04/1996","01/04/2019","3652.8"
"_N","2","0737","01/04/1996","01/04/2020","3519.7"
"_N","2","0737","01/04/1996","01/04/2022","3564.7"
"_N","2","0737","01/04/1996","01/04/2023","3261.2"
"_N","2","0737","01/04/1996","01/04/2024","2821.6"
"_N","2","0737","01/04/1996","01/04/2025","2752.6"
"_N","2","0738","01/04/1996","01/04/1996","6434"
"_N","2","0738","01/04/1996","10/04/2008","3967"
"_N","2","0738","01/04/1996","01/04/2011","3967"
"_N","2","0738","01/04/1996","01/04/2015","3143"
"_N","2","0738","01/04/1996","01/04/2019","2445.3"
"_N","2","0739","01/04/1996","01/04/1996","4431"
"_N","2","0739","01/04/1996","10/04/2008","4754.8"
"_N","2","0739","01/04/1996","01/04/2011","4754.8"
"_N","2","0739","01/04/1996","01/04/2015","3685.5"
"_N","2","0739","01/04/1996","01/04/2016","3956.6"
"_N","2","0739","01/04/1996","01/04/2019","3460.6"
"_N","2","0739","01/04/1996","01/04/2020","3349.3"
"_N","2","0739","01/04/1996","01/04/2022","3420.2"
"_N","2","0740","01/04/1996","01/04/1996","6434"
"_N","2","0740","01/04/1996","10/04/2008","3935.4"
"_N","2","0740","01/04/1996","01/04/2011","3935.4"
"_N","2","0740","01/04/1996","01/04/2012","3596.1"
"_N","2","0740","01/04/1996","01/04/2013","3283.3"
"_N","2","0740","01/04/1996","01/04/2014","3215"
"_N","2","0740","01/04/1996","01/04/2015","2919.6"
"_N","2","0740","01/04/1996","01/04/2019","2304.2"
"_N","2","0740","01/04/1996","01/04/2020","2167.1"
"_N","2","0741","01/04/1996","01/04/1996","4431"
"_N","2","0741","01/04/1996","10/04/2008","4582.2"
"_N","2","0741","01/04/1996","01/04/2011","4582.2"
"_N","2","0741","01/04/1996","01/04/2012","4510.4"
"_N","2","0741","01/04/1996","01/04/2016","4243.8"
"_N","2","0741","01/04/1996","01/04/2013","4283.2"
"_N","2","0741","01/04/1996","01/04/2014","4205.8"
"_N","2","0741","01/04/1996","01/04/2015","3983.2"
"_N","2","0741","01/04/1996","01/04/2019","3736.6"
"_N","2","0741","01/04/1996","01/04/2020","3693.7"
"_N","2","0741","01/04/1996","01/04/2022","3842.9"
"_N","2","0742","01/04/1996","01/04/1996","6434"
"_N","2","0742","01/04/1996","10/04/2008","4113.9"
"_N","2","0742","01/04/1996","01/04/2011","4113.9"
"_N","2","0742","01/04/1996","01/04/2012","3918.7"
"_N","2","0742","01/04/1996","01/04/2013","3620.9"
"_N","2","0742","01/04/1996","01/04/2014","3805.1"
"_N","2","0742","01/04/1996","01/04/2015","3482.4"
"_N","2","0742","01/04/1996","01/04/2019","2755.5"
"_N","2","0742","01/04/1996","01/04/2020","2650.9"
"_N","2","0743","01/04/1996","01/04/1996","4431"
"_N","2","0743","01/04/1996","10/04/2008","4533.7"
"_N","2","0743","01/04/1996","01/04/2011","4533.7"
"_N","2","0743","01/04/1996","01/04/2012","4298.8"
"_N","2","0743","01/04/1996","01/04/2013","4065.6"
"_N","2","0743","01/04/1996","01/04/2014","4130.7"
"_N","2","0743","01/04/1996","01/04/2015","3894.7"
"_N","2","0743","01/04/1996","01/04/2018","3763.7"
"_N","2","0743","01/04/1996","01/04/2019","3987.8"
"_N","2","0743","01/04/1996","01/04/2020","3887.9"
"_N","2","0743","01/04/1996","01/04/2022","4067.7"
"_N","2","0744","01/04/1996","01/04/1996","6434"
"_N","2","0744","01/04/1996","10/04/2008","4165.4"
"_N","2","0744","01/04/1996","01/04/2011","4165.4"
"_N","2","0744","01/04/1996","01/04/2012","4045.4"
"_N","2","0744","01/04/1996","01/04/2013","3726.5"
"_N","2","0744","01/04/1996","01/04/2014","3845.1"
"_N","2","0744","01/04/1996","01/04/2015","3530.2"
"_N","2","0744","01/04/1996","01/04/2019","3020"
"_N","2","0745","01/04/1996","01/04/1996","4431"
"_N","2","0745","01/04/1996","10/04/2008","4788.4"
"_N","2","0745","01/04/1996","01/04/2011","4788.4"
"_N","2","0745","01/04/1996","01/04/2015","3647.1"
"_N","2","0745","01/04/1996","01/04/2018","3424.2"
"_N","2","0745","01/04/1996","01/04/2019","3444.1"
"_N","2","0745","01/04/1996","01/04/2020","3409.7"
"_N","2","0745","01/04/1996","01/04/2022","3424.7"
"_N","2","0746","01/04/1996","01/04/1996","6434"
"_N","2","0746","01/04/1996","10/04/2008","4145.1"
"_N","2","0746","01/04/1996","17/04/2010","3679"
"_N","2","0746","01/04/1996","01/04/2011","3679"
"_N","2","0746","01/04/1996","01/04/2012","3419.7"
"_N","2","0746","01/04/1996","01/04/2013","3096.1"
"_N","2","0746","01/04/1996","01/04/2014","3107.6"
"_N","2","0746","01/04/1996","01/04/2015","3041.4"
"_N","2","0746","01/04/1996","01/04/2019","2168.9"
"_N","2","0746","01/04/1996","01/04/2020","1978.9"
"_N","2","0746","01/04/1996","01/04/2022","1909.5"
"_N","2","0747","01/04/1996","01/04/1996","4431"
"_N","2","0747","01/04/1996","10/04/2008","7066.6"
"_N","2","0747","01/04/1996","01/04/2011","7066.6"
"_N","2","0747","01/04/1996","01/04/2012","7275.3"
"_N","2","0747","01/04/1996","01/04/2013","6585.6"
"_N","2","0747","01/04/1996","01/04/2014","6040.2"
"_N","2","0747","01/04/1996","01/04/2015","4785.5"
"_N","2","0747","01/04/1996","01/04/2016","4434.2"
"_N","2","0747","01/04/1996","01/04/2018","4578.2"
"_N","2","0747","01/04/1996","01/04/2019","4675.3"
"_N","2","0747","01/04/1996","01/04/2022","4802.1"
"_N","2","0748","01/04/1996","01/04/1996","4431"
"_N","2","0748","01/04/1996","10/04/2008","4708.6"
"_N","2","0748","01/04/1996","01/04/2011","4708.6"
"_N","2","0748","01/04/1996","01/04/2012","4340.2"
"_N","2","0748","01/04/1996","01/04/2013","4153.9"
"_N","2","0748","01/04/1996","01/04/2014","4126.7"
"_N","2","0748","01/04/1996","01/04/2015","3987.8"
"_N","2","0748","01/04/1996","01/04/2018","3718.4"
"_N","2","0748","01/04/1996","01/04/2019","3783.2"
"_N","2","0748","01/04/1996","01/04/2020","3654.2"
"_N","2","0748","01/04/1996","01/04/2022","3762.2"
"_N","2","0749","01/04/1996","01/04/1996","6434"
"_N","2","0749","01/04/1996","10/04/2008","4220.3"
"_N","2","0749","01/04/1996","01/04/2011","4220.3"
"_N","2","0749","01/04/1996","01/04/2012","4165.6"
"_N","2","0749","01/04/1996","01/04/2013","3822.2"
"_N","2","0749","01/04/1996","01/04/2014","3853.6"
"_N","2","0749","01/04/1996","01/04/2015","3786.9"
"_N","2","0749","01/04/1996","01/04/2019","2958.9"
"_N","2","0752","01/04/1996","01/04/1996","4431"
"_N","2","0752","01/04/1996","10/04/2008","4656.8"
"_N","2","0752","01/04/1996","01/04/2011","4656.8"
"_N","2","0752","01/04/1996","01/04/2012","4337.3"
"_N","2","0752","01/04/1996","01/04/2013","4103.8"
"_N","2","0752","01/04/1996","01/04/2014","4112.3"
"_N","2","0752","01/04/1996","01/04/2015","3916.7"
"_N","2","0752","01/04/1996","01/04/2016","4209.9"
"_N","2","0752","01/04/1996","01/04/2019","3697.2"
"_N","2","0752","01/04/1996","01/04/2020","3498.8"
"_N","2","0752","01/04/1996","01/04/2023","3374.9"
"_N","2","0752","01/04/1996","01/04/2024","3074"
"_N","2","0752","01/04/1996","01/04/2025","3091.5"
"_N","2","0753","01/04/1996","01/04/1996","6434"
"_N","2","0753","01/04/1996","10/04/2008","5901.9"
"_N","2","0753","01/04/1996","01/04/2011","5901.9"
"_N","2","0753","01/04/1996","01/04/2012","5645.4"
"_N","2","0753","01/04/1996","01/04/2013","5175.6"
"_N","2","0753","01/04/1996","01/04/2014","5323.7"
"_N","2","0753","01/04/1996","01/04/2015","4788.2"
"_N","2","0753","01/04/1996","01/04/2019","4228.7"
"_N","2","0754","01/04/1996","01/04/1996","4431"
"_N","2","0754","01/04/1996","10/04/2008","4684.1"
"_N","2","0754","01/04/1996","01/04/2011","4684.1"
"_N","2","0754","01/04/1996","01/04/2012","4288.6"
"_N","2","0754","01/04/1996","01/04/2013","4021.6"
"_N","2","0754","01/04/1996","01/04/2019","3485.6"
"_N","2","0754","01/04/1996","01/04/2014","3975.1"
"_N","2","0754","01/04/1996","01/04/2015","3880.6"
"_N","2","0754","01/04/1996","01/04/2016","4077.3"
"_N","2","0754","01/04/1996","01/04/2020","3364.7"
"_N","2","0754","01/04/1996","01/04/2022","3670.7"
"_N","2","0755","01/04/1996","01/04/1996","6434"
"_N","2","0755","01/04/1996","10/04/2008","4490.8"
"_N","2","0755","01/04/1996","01/04/2011","4490.8"
"_N","2","0755","01/04/1996","01/04/2012","4414.8"
"_N","2","0755","01/04/1996","01/04/2013","4040.9"
"_N","2","0755","01/04/1996","01/04/2014","4135"
"_N","2","0755","01/04/1996","01/04/2015","3691.8"
"_N","2","0755","01/04/1996","01/04/2019","3304.2"
"_N","2","0756","01/04/1996","01/04/1996","4431"
"_N","2","0756","01/04/1996","10/04/2008","4602.4"
"_N","2","0756","01/04/1996","01/04/2011","4602.4"
"_N","2","0756","01/04/1996","01/04/2012","4347.5"
"_N","2","0756","01/04/1996","01/04/2013","4100.5"
"_N","2","0756","01/04/1996","01/04/2014","4114.9"
"_N","2","0756","01/04/1996","01/04/2015","4030.4"
"_N","2","0756","01/04/1996","01/04/2016","4099.1"
"_N","2","0756","01/04/1996","01/04/2018","3725"
"_N","2","0756","01/04/1996","01/04/2019","3727.6"
"_N","2","0756","01/04/1996","01/04/2020","3447"
"_N","2","0756","01/04/1996","01/04/2022","3603.1"
"_N","2","0756","01/04/1996","01/04/2023","3298.1"
"_N","2","0756","01/04/1996","01/04/2024","3125"
"_N","2","0756","01/04/1996","01/04/2025","2914.2"
"_N","2","0757","01/04/1996","01/04/1996","6434"
"_N","2","0757","01/04/1996","10/04/2008","5631"
"_N","2","0757","01/04/1996","01/04/2011","5631"
"_N","2","0757","01/04/1996","01/04/2012","5529.6"
"_N","2","0757","01/04/1996","01/04/2013","5300.6"
"_N","2","0757","01/04/1996","01/04/2014","5442.2"
"_N","2","0757","01/04/1996","01/04/2015","5091.2"
"_N","2","0757","01/04/1996","01/04/2019","4518.2"
"_N","2","0758","01/04/1996","01/04/1996","4431"
