"GSP Group ID","Profile Class ID","Standard Settlement Configuration ID","Effective From Settlement Date (VSCPC)","Effective From Settlement Date (AFOYCS)","Time Pattern Regime ID","Average Fraction Of Yearly Consumption"
"_B","4","0332","01/04/1996","01/04/2019","01236","0.274755"
"_B","4","0332","01/04/1996","01/04/2020","01236","0.274424"
"_B","4","0332","01/04/1996","01/04/2023","01236","0.279927"
"_B","4","0332","01/04/1996","01/04/2024","01236","0.270998"
"_B","4","0332","01/04/1996","01/04/2025","01236","0.272543"
"_B","4","0332","01/04/1996","01/04/2019","01237","0.330638"
"_B","4","0332","01/04/1996","01/04/2020","01237","0.325821"
"_B","4","0332","01/04/1996","01/04/2023","01237","0.315738"
"_B","4","0332","01/04/1996","01/04/2024","01237","0.325954"
"_B","4","0332","01/04/1996","01/04/2025","01237","0.327039"
"_A","2","0333","22/01/2020","22/01/2020","00530","0.3443"
"_A","2","0333","22/01/2020","19/03/2020","00530","0.6557"
"_A","2","0333","22/01/2020","22/01/2020","00531","0.6557"
"_A","2","0333","22/01/2020","19/03/2020","00531","0.3443"
"_B","2","0333","22/01/2020","22/01/2020","00530","0.3443"
"_B","2","0333","22/01/2020","19/03/2020","00530","0.6557"
"_B","2","0333","22/01/2020","22/01/2020","00531","0.6557"
"_B","2","0333","22/01/2020","19/03/2020","00531","0.3443"
"_C","2","0333","22/01/2020","22/01/2020","00530","0.3443"
"_C","2","0333","22/01/2020","19/03/2020","00530","0.6557"
"_C","2","0333","22/01/2020","22/01/2020","00531","0.6557"
"_C","2","0333","22/01/2020","19/03/2020","00531","0.3443"
"_D","2","0333","22/01/2020","22/01/2020","00530","0.3443"
"_D","2","0333","22/01/2020","19/03/2020","00530","0.6557"
"_D","2","0333","22/01/2020","22/01/2020","00531","0.6557"
"_D","2","0333","22/01/2020","19/03/2020","00531","0.3443"
"_E","2","0333","22/01/2020","22/01/2020","00530","0.3443"
"_E","2","0333","22/01/2020","19/03/2020","00530","0.6557"
"_E","2","0333","22/01/2020","22/01/2020","00531","0.6557"
"_E","2","0333","22/01/2020","19/03/2020","00531","0.3443"
"_F","2","0333","22/01/2020","22/01/2020","00530","0.3443"
"_F","2","0333","22/01/2020","19/03/2020","00530","0.6557"
"_F","2","0333","22/01/2020","22/01/2020","00531","0.6557"
"_F","2","0333","22/01/2020","19/03/2020","00531","0.3443"
"_M","2","0333","22/01/2020","22/01/2020","00530","0.3443"
"_M","2","0333","22/01/2020","19/03/2020","00530","0.6557"
"_M","2","0333","22/01/2020","22/01/2020","00531","0.6557"
"_M","2","0333","22/01/2020","19/03/2020","00531","0.3443"
"_N","2","0333","22/01/2020","22/01/2020","00530","0.3443"
"_N","2","0333","22/01/2020","19/03/2020","00530","0.6557"
"_N","2","0333","22/01/2020","22/01/2020","00531","0.6557"
"_N","2","0333","22/01/2020","19/03/2020","00531","0.3443"
"_P","2","0333","22/01/2020","22/01/2020","00530","0.3443"
"_P","2","0333","22/01/2020","19/03/2020","00530","0.6557"
"_P","2","0333","22/01/2020","22/01/2020","00531","0.6557"
"_P","2","0333","22/01/2020","19/03/2020","00531","0.3443"
